"Date de création","Date de modification","concept","specificity","context","grammar, syntax, context","frequency","keyword","Pronunciation","Listen to the example","entry letter","French","An example of how this word is used:","French translation/meaning of the English example","plural and/or 3rd person form","antonyms","synonyms","homonyms","comparative","superlative","infinitive","simple past","past participle","present participle","frequent uses","For more","Id","image","video","CL syntax pdf","Look it up in Wordnik!"
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"verb, past tense",,"accused","MF63011.mp3","MS0017.mp3",,,"""accused"" is the past tense of:  accuse",,,,,,,,,,,,,,81,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","accustomed","MF33087.mp3","EX33087.mp3",,"habitué, accoutumé","She was accustomed to waking up at 7am and going to bed at 10pm.","Elle avait l'habitude de se lever à 7 heures et de se coucher à 22 heures.",,"unaccustomed to","used to",,,,,,,,,"For more, see: ""usual"" ""habitual"" ""habit"" ""used to""",82,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","achieve","MF24534.mp3","EX24534.mp3","a","accomplir, réaliser","Don Quixote wanted to do the impossible to achieve his dreams.","Don Quichotte voulait faire l'impossible pour réaliser ses rêves.",,"fail, miss","accomplish, attain, reach, realize",,,,"to achieve","achieved","achieved","achieving",,"For more, see: ""carry out"" ""accomplish"" ""attain""",83,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"verb, past tense",,"achieved","MF63012.mp3","MS0018.mp3",,,"""achieved"" is the past tense of:  achieve",,,,,,,,,,,,,,84,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","acknowledge","MF24535.mp3","EX24535.mp3","a","reconnaître, avouer","The arrogant never acknowledge their mistakes.","Les orgueilleux ne reconnaissent jamais leurs erreurs.",,"deny, refute","admit, recognize, concede, let on",,,,"to acknowledge","acknowledged","acknowledged","acknowledging",,"For more, see: ""recognize""",85,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"verb, past tense",,"acknowledged","MF63013.mp3","MS0019.mp3",,,"""acknowledged"" is the past tense of:  acknowledge",,,,,,,,,,,,,,86,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","H","acquaintance","MF25221.mp3","EX25221.mp3",,"connaissance, relation","He isn't a friend, he's just an acquaintance.","Ce n'est pas un ami, c'est juste une connaissance.","acquaintances",,,,,,,,,,,,87,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","acquire","MF24536.mp3","EX24536.mp3","a","acquérir","It takes time to acquire a good accent.","Il faut du temps pour acquérir un bon accent.",,"lose","gain, obtain, secure, pick up / develop, form",,,,"to acquire","acquired","acquired","acquiring",,"For more, see: ""gain"" ""inherit""",88,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","acquit","MF24537.mp3","EX24537.mp3","a","acquitter","The defendant was found innocent and acquitted.","L'accusé a été reconnu innocent et acquitté.",,"convict","vindicate, discharge, free",,,,"to acquit","acquitted","acquitted","acquitting",,"For more, see: ""free"" ""discharge"" ""release""",89,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"distance","preposition, distance","VH","across","MF56010.mp3","EX56010.mp3",,"à travers, en travers de / de l'autre côté de","The old woman was walking across the street when a motorcyclist stole her purse. Fortunately, someone was standing across the street and was able to stop him.","La vieille dame traversait la rue lorsque le motocycliste lui a fauché son sac. Fort heureusement, il a pu être arrêté par un passant qui se trouvait de l'autre côté de la rue.",,,,,,,,,,,"to cut across: couper par, à travers    //    all the way across: tout au long de","For more, see: ""cross"" ""get across"" ""cut across"" ""through""",90,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"arts","noun, arts","H","act","MF25222.mp3","EX25222.mp3","b","acte","The third act was the best! Though there were some good scenes in the 2nd... and in fact, didn't you think Vivian was marvelous in the first?","Le troisième acte était le meilleur !  Même s'il y avait quelques scènes intéressantes dans le second... En fait, ne trouves-tu pas que Vivian était sublime dans le premier acte ?","acts",,,,,,,,,,,"For more, see: ""actor"" ""actress"" ""play""",91,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","act","MF24538.mp3","EX24538.mp3","b","agir, accomplir, se comporter / jouer (la comédie)","Please don't act so selfishly!","Ne fais pas l'égoïste ! Un acteur ne jouerait pas mieux la comédie.",,,"behave, conduct, perform, carry / play, portray, impersonate",,,,"to act","acted","acted","acting",,"For more, see: ""act up"" ""action"" ""active"" ""activist"" ""activity"" ""actor"" ""actress"" ""behave"" ""play""",92,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","act","MF25223.mp3","EX25223.mp3","a","acte, action","He acted like a coward and, what's worse, he doesn't regret his act.","Il s'est comporté comme un lâche, et le pire est qu'il ne regrette rien.","acts",,,,,,,,,,,"For more, see: ""act up"" ""action"" ""active"" ""activist"", ""activity""",93,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb, phrasal verb","VH","act up","MF05022.mp3","EX05022.mp3","b","(se) manifester / se comporter mal","Every time his arthritis acts up, he starts acting up too.","Chaque fois que son arthrite le reprend, il recommence aussi à mal se conduire.",,"behave","misbehave, behave badly",,,,"to act up","acted up","acted up","acting up",,"For more, see: ""act""",94,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb, phrasal verb","VH","act up","MF05022.mp3","EX05022.mp3","a","se conduire mal / mettre en pratique (principes)","Children often act up as soon as you turn your back.","Les enfants font souvent des bêtises dès qu'on tourne le dos.",,"behave","misbehave, behave badly",,,,"to act up","acted up","acted up","acting up",,"For more, see: ""act""",95,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"verb, past tense",,"acted","MF63015.mp3","MS0020.mp3",,,"""acted"" is the past tense of:  act",,,,,,,,,,,,,,96,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","H","action","MF25224.mp3","EX25224.mp3",,"action","Action must be carefully analyzed before being undertaken.","Une action doit être soigneusement examinée avant d'être entreprise.","actions",,,,,,,,,,,"For more, see: ""act"" ""active"" ""activist"" ""activity"" ""actor"" ""actress""",97,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","active","MF04012.mp3","EX04012.mp3",,"actif, alerte, vif","He remains very active in spite of his age.","Il reste très alerte malgré son grand âge.",,"passive","alive, dynamic, vivacious, spirited",,,,,,,,,"For more, see: ""act"" ""action"" ""activist"" ""activity"" ""actor"" ""actress""",98,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"politics","noun, politics","M","activist","MF25225.mp3","EX25225.mp3",,"militant, activiste","He claims to be an activist, but he never acts.","Il prétend être un activiste, mais il n'agit jamais.","activists",,,,,,,,,,,"For more, see: ""act"" ""action"" ""active"" ""activity"" ""campaign"" ""militant""",99,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"plural",,"activities","MF81006.mp3","MS0021.mp3",,,"""activities"" is the plural of:  activity",,,,,,,,,,,,,,100,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"abstract or conceptual words","noun, abstract","H","activity","MF48139.mp3","EX48139.mp3","a","activité","He devotes more time to his professional activities than to his family.","Il consacre plus de temps à ses activités professionnelles qu'à sa famille.","activities",,"exercise",,,,,,,,,"For more, see: ""act"" ""action"" ""active"" ""activist""",101,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"arts","noun, arts","H","actor","MF24267.mp3","EX24267.mp3",,"acteur, comédien","The actor doesn't know his agent.","L'acteur ne sait pas son rôle.","actors",,,,,,,,,,,"For more, see: ""act"" ""action"" ""active"" ""activist"" ""activity"" ""actress"" ""comedian""",102,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"occupations","noun, occupation","H","actress","MF23337.mp3","EX23337.mp3",,"actrice, comédienne","A good actress doesn't need to be beautiful.  But it helps.","Une bonne actrice n'a pas besoin d'être une belle femme.","actresses",,,,,,,,,,,"For more, see: ""act"" ""action"" ""active"" ""activist"" ""activity"" ""actor""",103,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","actual","MF04013.mp3","EX04013.mp3",,"réel, véritable, concret, exact","He only draws on actual facts.","Il part toujours d'un fait réel.",,"fake","real, true, bona fide, genuine",,,,,,,,,"For more, see: ""actually"" ""real"" ""present"" ""today"" ""current""",104,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","H","actually","MF45065.mp3","EX45065.mp3",,"en fait, vraiment","The show was supposed to begin at 8:30, but it actually began at 9 p.m.","Le spectacle devait commencer à 20h30, mais en fait, il a commencé à 21h.",,,"really, truly, genuinely",,,,,,,,,"For more, see: ""actual""",105,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","adapt","MF24539.mp3","EX24539.mp3","a","(s')adapter","Michael's easy-going; he adapts very easily.","Michael est très conciliant : il s'adapte très facilement.",,,"accommodate, adjust, conform, acclimate",,,,"to adapt","adapted","adapted","adapting",,"For more, see: ""adjust"" ""adaptable""",106,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","adaptable","MF04014.mp3","EX04014.mp3",,"adaptable, souple","He's quite adaptable. He manages to fit into most any situation.","Il est très souple. Il arrive à s'adapter à toutes les situations.",,,"flexible, versatile",,,,,,,,,"For more, see: ""adapt"" ""change""",107,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","add","MF24540.mp3","EX24540.mp3","a","ajouter, additionner","If you add 5 and 9, you get 14. Now, add 7 to 14.","Si tu ajoutes 5 à 9, tu obtiendras 14. Maintenant, ajoute 7 à 14.",,"subtract, deduct","augment","ad (as in advertisement",,,"to add","added","added","adding",,"For more, see: ""addition"" ""adding machine""",108,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"verb, past tense",,"added","MF63017.mp3","MS0022.mp3",,,"""added"" is the past tense of:  add",,,,,,,,,,,,,,109,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,"past participle","verb, past participle","M","addicted","MF04015.mp3","MS0023.mp3","b","intoxiqué, drogué","Cigarettes are very addictive, but Helen says she isn't addicted to them.","Le tabac est une drogue, mais Helen dit qu'elle n'a pas d'accoutumance aux cigarettes.",,,,,,,"to addict",,,,,"For more, see: ""addict""",110,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","addicted","MF04015.mp3","EX04015.mp3","a","adonné (à), intoxiqué, drogué","He's been addicted to drugs for ten years.","Cela fait dix ans qu'il se drogue.",,"free","hooked (slang)",,,,,,,,,"For more, see: ""addict"" ""fiend""",111,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,,"adjective","H","addictive","ML00001.mp3","MS0023.mp3","b","qui crée une dépendance","Cigarettes are very addictive, but Helen says she isn't addicted to them.","On devient très vite dépendant du tabac mais Helen prétend qu'elle n'est pas une fumeuse invétérée.",,"free","hooked (slang)",,,,,,,,,"For more, see: ""addict"" ""fiend""",112,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"technology","noun, technology","M","adding machine","MF24252.mp3","EX24252.mp3",,"machine à calculer","Adding machine and calculator are two names for the same thing.","Machine à calculer et calculatrice sont deux noms différents pour le même objet.","adding machines",,,,,,,,,,,"For more, see: ""add"" ""addition"" ""machine"" ""calculator""",113,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,,"plural",,"adding machines","MF81008.mp3","MS0024.mp3",,,"""adding machines"" is the plural of:  adding machine",,,,,,,,,,,,,,114,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,"common nouns","noun, common","M","addition","MF25226.mp3","MS0025.mp3","b","addition, ajout","The editor made several additions to the writer's text before publishing the book.","L'éditeur a fait plusieurs ajouts au manuscrit de l'auteur avant de le publier.","additions",,,,,,,,,,"In addition: de plus, en outre  //  In addition to: en plus de","For more, see: ""add"" ""adding machine"" ""sum""",115,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","addition","MF25226.mp3","EX25226.mp3","a","supplément / extension, agrandissement","My brother wants to build an addition onto his house.","Mon frère veut agrandir sa maison.","additions","subtraction",,,,,,,,,,,116,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","additional","MF33088.mp3","EX33088.mp3",,"supplémentaire, complémentaire / de plus /","For additional information on ticket sales, press 1 on a touch-tone phone.","Pour plus d'informations sur les ventes de billets, appuyez sur la touche 1 de votre téléphone s'il est à tonalité électronique.",,,"added, another",,,,,,,,,"For more, see: ""supplementary""",117,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","VH","address","MF25227.mp3","EX25227.mp3",,"adresse","Let us know when you change your address.","Vous devez avertir l'administration de votre changement d'adresse.","addresses",,,,,,,,,,,"For more, see: ""address book""",118,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:21",,,"ound everyday life","noun, compound noun, everyday life","H","address book","MF56011.mp3","MS0026.mp3",,"carnet d'adresses","I haven't been able to call you because I lost my address book.","Je n'ai pas pu t'appeler parce que j'ai perdu mon carnet d'adresses.","address books",,,,,,,,,,,"For more, see: ""address"" ""book""",119,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:22",,,,"plural",,"address books","MF81009.mp3","AR0001.mp3",,,"""address books"" is the plural of:  address book",,,,,,,,,,,,,,120,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:22",,,,"plural",,"addresses","MF81010.mp3","AR0002.mp3",,,"""addresses"" is the plural of:  address",,,,,,,,,,,,,,121,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","adept","MF33089.mp3","EX33089.mp3",,"expert, compétent, habile","My mother is such an adept seamstress that she can make clothes without a pattern!","Ma mère est si experte en couture qu'elle peut créer des vêtements sans utiliser de patrons !",,"amateur, novice","expert, skilled",,,,,,,,,"For more, see: ""master"" ""competent""",122,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","adequate","MF04016.mp3","EX04016.mp3","a","adéquat, nécessaire, approprié","""Adequate measures will be taken,"" they said.","""Les mesures adéquates seront prises,"" avaient-ils déclaré.",,"inadequate","sufficient, satisfactory, enough",,,,,,,,,"For more, see: ""inadequate"" ""appropriate""",123,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","adequate","MF04016.mp3","EX04016.mp3","b","adéquat, juste, suffisant","Henry says his pay rise isn't adequate; his wife has just lost her job.","Henry prétend que son augmentation de salaire n'est pas suffisante, parce que sa femme vient de perdre son travail.",,"inadequate","sufficient, satisfactory, enough",,,,,,,,,"For more, see: ""inadequate"" ""appropriate""",124,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","adhesive","MF33090.mp3","EX33090.mp3",,"adhésif, collant","Use adhesive tape to stick those posters on your wall.","Tu peux utiliser du ruban adhésif pour coller les affiches sur le mur.",,,"sticky",,,,,,,,,"For more, see: ""glue"" ""stick"" ""adhere""",125,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","adjacent","MF33091.mp3","EX33091.mp3",,"adjacent, attenant,  contigu, voisin, jouxtant, limitrophe","You won't have any trouble finding the cinema since it's adjacent to a huge shopping center.","Vous n'aurez aucun mal à trouver le cinéma car il est attenant à un énorme centre commercial.",,"remote, distant, far away","next to",,,,,,,,,"For more, see: ""across from"" ""near"" ""nearby"" ""close""",126,,,,
